time_s,v_V,i_A,p_W
0.014712260216847373,2.0041188047925846,-0.521745386467134,-1.0456397403325577
0.014762301918265221,1.6558947495653322,-0.5220466643365956,-0.8644543305030641
0.014812343619683069,1.3074888037967467,-0.5222905983740233,-0.6828891097023387
0.014862385321100917,0.9589392378817629,-0.5224771617846621,-0.5010238513324105
0.014912427022518765,0.6102843379912087,-0.5226063340755911,-0.3189384606213346
0.014962468723936613,0.2615624018662304,-0.5226781010579753,-0.13671293951560434
0.015012510425354461,-0.08718826538846472,-0.522692454848623,0.045572648469889857
0.01506255212677231,-0.4359293555122641,-0.5226493938708529,0.22783821342899635
0.015112593828190158,-0.7846225612965035,-0.5225489228546661,0.4100036742529572
0.015162635529608006,-1.1332295807923543,-0.5223910528362278,0.591988993815275
0.015212677231025854,-1.481712121518041,-0.5221758011566541,0.7737142141372086
0.015262718932443702,-1.8300319046651135,-0.5219031914601072,0.9550994915185413
0.015312760633861552,-2.178150669303077,-0.521573253691199,1.1360651316180688
0.0153628023352794,-2.5260301765821236,-0.5211860240917012,1.316531624468495
0.015412844036697248,-2.8736322139335826,-0.5207415451965645,1.4964196794103983
0.015462885738115096,-3.2209185992672036,-0.5202398658292461,1.6756502599296932
0.015512927439532944,-3.5678511851653165,-0.5196810410963475,1.854144618383549
0.015562969140950792,-3.914391863073074,-0.5190651323815606,2.0318243305993287
0.01561301084236864,-4.260502567484519,-0.5183922073389252,2.208611330331458
0.01566305254378649,-4.606145280123769,-0.5176623398853981,2.384427943560953
0.015713094245204336,-4.951282034121162,-0.516875610192733,2.5591969226226916
0.015763135946622184,-5.295874918183726,-0.5160321046786746,2.7328414801453516
0.015813177648040033,-5.639886080759444,-0.5151319159974659,2.905285322789051
0.01586321934945788,-5.98327773419508,-0.5141751430296708,3.076452684766
0.01591326105087573,-6.326012158886911,-0.5131618908713127,3.246268361129322
0.015963302752293577,-6.668051707424064,-0.5120922708223298,3.4146577408155023
0.016013344453711425,-7.0093588087237855,-0.5109664003743499,3.581546839425834
0.016063386155129273,-7.349895972158461,-0.5097844031977848,3.7468623317326037
0.01611342785654712,-7.689625791673724,-0.5085464091282454,3.9105315838956143
0.01616346955796497,-8.028510949897349,-0.5072525541522799,4.072482685374977
0.016213511259382817,-8.366514222238264,-0.505902980392437,4.23264448052605
0.016263552960800665,-8.703598480975522,-0.5044978360916541,4.390946599862758
0.016313594662218513,-9.039726699336532,-0.5030372755969738,4.547319490975473
0.01636363636363636,-9.374861955564297,-0.50152145934259,4.701694449089933
0.016413678065054213,-9.708967436972992,-0.4999505538322245,4.8540036472536805
0.01646371976647206,-10.042006443991617,-0.49832473162083835,5.004180166136852
0.01651376146788991,-10.373942394195312,-0.496644171295677,5.152158023434223
0.016563803169307757,-10.704738826323668,-0.49490905745665376,5.297872202855492
0.016613844870725605,-11.034359404285782,-0.4931195806960727,5.4412586826911715
0.016663886572143453,-11.362767921151638,-0.4912759375776929,5.582254463941504
0.0167139282735613,-11.689928303129134,-0.4893783306151372,5.720797597995979
0.01676396997497915,-12.015804613526637,-0.4874269682496474,5.856827213851415
0.016814011676396998,-12.340361056700408,-0.4854220648271878,5.9902835448565295
0.016864053377814846,-12.663561981986582,-0.48336384057490084,6.121107954971338
0.016914095079232694,-12.98537188761713,-0.4812525215769164,6.2492429645297465
0.016964136780650542,-13.305755424619566,-0.47908833974951737,6.374632275494122
0.01701417848206839,-13.624677400699795,-0.47687153281566586,6.497220796190673
0.017064220183486238,-13.942102784107858,-0.4746023442788892,6.616954665514817
0.017114261884904086,-14.257996707485871,-0.4722810233965341,6.733781276595841
0.017164303586321934,-14.572324471698057,-0.46990782515238655,6.847649299910534
0.017214345287739782,-14.885051549642272,-0.4674830102286624,6.958508705835586
0.01726438698915763,-15.196143590042546,-0.46500684497737443,7.066310786628836
0.01731442869057548,-15.505566421222417,-0.46247960139107425,7.171008177829769
0.017364470391993327,-15.813286054858473,-0.4599015570729754,7.27255487906978
0.017414512093411175,-16.119268689713813,-0.4572729952064608,7.370906274283159
0.017464553794829023,-16.42348071535086,-0.45459420452397603,7.466019151309784
0.01751459549624687,-16.725888715823316,-0.4518654792753142,7.557851720881072
0.01756463719766472,-17.02645947334669,-0.44908711919529415,7.64636363498069
0.017614678899082567,-17.325159971947127,-0.446259429470836,7.73151600457209
0.017664720600500415,-17.621957401087947,-0.4433827207074389,7.813271416684963
0.017714762301918263,-17.916819159273754,-0.4404573088950618,7.891593950853201
0.01776480400333611,-18.20971285763149,-0.43748351537341473,7.966449194897094
0.017814845704753963,-18.50060632346825,-0.43446166679666004,8.037804260042845
0.01786488740617181,-18.78946760380507,-0.4313920950975337,8.105627795372705
0.01791492910758966,-19.076264968887017,-0.42827513745088197,8.169890001599532
0.017964970809007507,-19.360966915668385,-0.425111136236626,8.230562644159512
0.018015012510425355,-19.643542171273136,-0.42190043900215296,8.287619065617442
0.018065054211843203,-19.923959696430057,-0.4186433984241403,8.34103419737908
0.01811509591326105,-20.202188688882284,-0.41534037226981524,8.390784570705419
0.0181651376146789,-20.478198586770684,-0.41199172335765755,8.436848327024002
0.018215179316096747,-20.751959071990942,-0.40859781951754504,8.479205227532836
0.018265221017514596,-21.023440073523826,-0.40515903355035016,8.517836662092616
0.018315262718932444,-21.292611770738333,-0.40167574318698857,8.552725657403341
0.01836530442035029,-21.559444596667266,-0.39814833104692976,8.58385688446182
0.01841534612176814,-21.823909241255045,-0.3945771845961668,8.611216665296682
0.018465387823185988,-22.0859766545772,-0.39096269610465606,8.634792978977993
0.018515429524603836,-22.34561805003141,-0.38730526260322856,8.654575466898859
0.018565471226021684,-22.602804907499475,-0.3836052858399782,8.670555437326598
0.018615512927439532,-22.85750897648011,-0.3798631722361325,8.682725869221608
0.01866555462885738,-23.10970227919213,-0.3760793328414088,8.691081415322161
0.01871559633027523,-23.359357113647615,-0.3722541832888638,8.695618404493803
0.018765638031693076,-23.60644605669481,-0.3683881437492376,8.696334843342312
0.018815679733110924,-23.850941967030415,-0.36448163888480156,8.693230417089538
0.018865721434528773,-24.092817988180943,-0.36053509780270976,8.6863064897117
0.01891576313594662,-24.33204755145266,-0.35654895400786624,8.67556610334011
0.01896580483736447,-24.568604378850075,-0.3525236453553054,8.661013976924547
0.019015846538782317,-24.802462485962394,-0.3484596140020972,8.642656504159952
0.019065888240200165,-25.03359618481778,-0.34435730635877704,8.620501750677208
0.019115929941618013,-25.26198008670501,-0.34021717304031235,8.594559450499442
0.01916597164303586,-25.487589104962296,-0.3360396688166036,8.564841001765204
0.019216013344453713,-25.71039845773291,-0.33182525256253054,8.531359461720518
0.01926605504587156,-25.93038367068727,-0.327574387207549,8.494129540982017
0.01931609674728941,-26.14752057971141,-0.32328753968483814,8.453167597073575
0.019366138448707257,-26.3617853335612,-0.3189651808800125,8.40849162723941
0.019416180150125105,-26.573154396482263,-0.3146077855793975,8.360121260536715
0.019466221851542953,-26.781604550795315,-0.31021583241787565,8.308077749211336
0.0195162635529608,-26.98711289944639,-0.3057898038263134,8.252383959360284
0.01956630525437865,-27.18965686852202,-0.30133018597856726,8.193064360885169
0.019616346955796497,-27.389214209728845,-0.2968374687380811,8.130145016740993
0.019666388657214345,-27.58576300283742,-0.29231214560407714,8.063653571484977
0.019716430358632193,-27.779281658090074,-0.2877547136573479,7.993619239130526
0.01976647206005004,-27.9697489185724,-0.2831656735056551,7.920072790311622
0.01981651376146789,-28.157143862548182,-0.2785455292287405,7.843046538763265
0.019866555462885738,-28.341445905757606,-0.2738947883229549,7.762574327123956
0.019916597164303586,-28.52263480367822,-0.2692139616455141,7.678691512066433
0.019966638865721434,-28.70069065374874,-0.2645035633583831,7.591434948763183
0.020016680567139282,-28.875593897555223,-0.25976411087179885,7.500842974693573
0.02006672226855713,-29.047325322979443,-0.25499612478743505,7.406955392799688
0.020116763969974978,-29.215866066309232,-0.2502001288412179,7.309813453998336
0.020166805671392826,-29.381197614310533,-0.24537664984579635,7.209459839056823
0.020216847372810674,-29.54330180626104,-0.24052621763267362,7.105938639840503
0.020266889074228522,-29.70216083594496,-0.2356493649940106,6.9992953399404
0.02031693077564637,-29.857757253608952,-0.23074662762409984,6.889576794689271
0.02036697247706422,-30.01007396787893,-0.22581854406052324,6.77683121057503
0.020417014178482067,-30.159094247637398,-0.22086565562499672,6.661108124060501
0.020467055879899915,-30.30480172386127,-0.21588850636390908,6.542458379818827
0.020517097581317763,-30.447180391419966,-0.2108876429885617,6.42093410839411
0.02056713928273561,-30.586214610833398,-0.2058636148151158,6.296588703297074
0.02061718098415346,-30.72188910998998,-0.20081697370425164,6.1694767975457925
0.02066722268557131,-30.854188985824102,-0.19574827400055167,6.0396542396619
0.02071726438698916,-30.98309970595315,-0.19065807247160918,5.907178069132709
0.020767306088407007,-31.10860711027385,-0.18554692824686836,5.7721064913500015
0.020817347789824855,-31.23069741251766,-0.18041540275620888,5.634498852036664
0.020867389491242703,-31.34935720176507,-0.17526405966827596,5.49441561117225
0.02091743119266055,-31.464573443918795,-0.17009346482856297,5.351918316428938
0.0209674728940784,-31.576333483135407,-0.164904186197259,5.207069576129705
0.021017514595496247,-31.684625043215576,-0.15969679378686025,5.0599330317403854
0.021067556296914095,-31.789436228952486,-0.15447185959955745,4.910573329907834
0.021117597998331943,-31.890755527438507,-0.14922995756440507,4.759056094056465
0.02116763969974979,-31.98857180932979,-0.14397166347427828,4.6054478955556135
0.02121768140116764,-32.082874330068755,-0.13869755492262553,4.449816224470404
0.021267723102585488,-32.173652731064344,-0.13340821124002356,4.2922294599089925
0.021317764804003336,-32.26089704082985,-0.12810421343053954,4.1327568399791295
0.021367806505421184,-32.3445976760782,-0.12278614410791383,3.9714684313674327
0.021417848206839032,-32.424745442774665,-0.11745458743156126,3.808435098554494
0.02146788990825688,-32.501331537146726,-0.11211012904240522,3.643728472679514
0.021517931609674728,-32.574347546651154,-0.10675335599854816,3.4774209200680843
0.021567973311092576,-32.643785450898065,-0.10138485671078681,3.3095855104369676
0.021618015012510424,-32.709637622531915,-0.09600522087797893,3.140295984789826
0.021668056713928272,-32.77189682806934,-0.09061503942226654,2.9696267230179547
0.02171809841534612,-32.830556228693666,-0.08521490442416925,2.797652711220445
